datetime,temp_deep,light_deep,temp_shallow,light_shallow
2/13/25 0:00,4.33,0,4.12,0
2/13/25 0:15,4.33,0,4.12,0
2/13/25 0:30,4.42,0,4.12,0
2/13/25 0:45,4.29,0,4.07,0
2/13/25 1:00,4.33,0,4.03,0
2/13/25 1:15,4.24,0,3.94,0
2/13/25 1:30,4.24,0,3.99,0
2/13/25 1:45,4.2,0,4.03,0
2/13/25 2:00,4.12,0,3.94,0
2/13/25 2:15,4.07,0,3.9,0
2/13/25 2:30,4.29,0,4.03,0
2/13/25 2:45,4.07,0,3.82,0
2/13/25 3:00,4.07,0,3.73,0
2/13/25 3:15,3.9,0,3.69,0
2/13/25 3:30,4.42,0,3.9,0
2/13/25 3:45,4.54,0,4.42,0
2/13/25 4:00,4.5,0,4.37,0
2/13/25 4:15,4.42,0,4.37,0
2/13/25 4:30,4.46,0,4.29,0
2/13/25 4:45,4.46,0,4.29,0
2/13/25 5:00,4.5,0,4.37,0
2/13/25 5:15,4.54,0,4.42,0
2/13/25 5:30,4.63,0,4.5,0
2/13/25 5:45,4.67,0,4.54,0
2/13/25 6:00,4.63,0,4.54,0
2/13/25 6:15,4.63,0,4.54,0
2/13/25 6:30,4.72,0,4.54,0.21
2/13/25 6:45,4.63,0,4.54,1.7
2/13/25 7:00,4.63,0.21,4.59,8.11
2/13/25 7:15,4.67,0.85,4.59,17.77
2/13/25 7:30,4.67,3.62,4.54,46.7
2/13/25 7:45,4.63,5.75,4.54,66.4
2/13/25 8:00,4.67,8.31,4.59,89.16
2/13/25 8:15,4.63,7.67,4.59,24.88
2/13/25 8:30,4.67,19.6,4.59,124.28
2/13/25 8:45,4.67,14.91,4.59,156.84
2/13/25 9:00,4.67,13.42,4.59,121.72
2/13/25 9:15,4.67,23.44,4.59,143.08
2/13/25 9:30,4.67,28.98,4.59,93.4
2/13/25 9:45,4.59,37.13,4.59,300.88
2/13/25 10:00,4.59,51.24,4.54,354.08
2/13/25 10:15,4.54,76.92,4.42,644.48
2/13/25 10:30,4.63,49.54,4.42,429.6
2/13/25 10:45,4.54,55.46,4.37,516.8
2/13/25 11:00,4.37,76.08,4.29,469.76
2/13/25 11:15,4.29,73.52,4.16,625.6
2/13/25 11:30,4.33,74.36,4.16,684.16
2/13/25 11:45,4.33,73.4,4.2,606.08
2/13/25 12:00,4.29,143.64,4.29,912.96
2/13/25 12:15,4.37,89.72,4.29,690.24
2/13/25 12:30,4.37,199.2,4.24,985.6
2/13/25 12:45,4.29,229.92,4.24,1496.96
2/13/25 13:00,4.2,179.6,4.2,615.36
2/13/25 13:15,4.24,224.8,4.2,1203.52
2/13/25 13:30,4.29,229.04,4.2,1386.88
2/13/25 13:45,4.16,184.72,4.16,1218.88
2/13/25 14:00,4.29,138.52,4.16,875.52
2/13/25 14:15,4.29,55.02,4.16,635.04
2/13/25 14:30,4.29,77.78,4.2,804.16
2/13/25 14:45,4.33,106.76,4.24,920.64
2/13/25 15:00,4.29,81.18,4.24,286.32
2/13/25 15:15,4.29,101.64,4.24,520.16
2/13/25 15:30,4.12,170,4.07,789.12
2/13/25 15:45,4.03,95.68,4.03,576.16
2/13/25 16:00,4.07,94.8,3.99,522.72
2/13/25 16:15,4.03,117.08,3.9,516.8
2/13/25 16:30,4.03,52.48,3.9,305.12
2/13/25 16:45,4.37,29.41,4.03,214.4
2/13/25 17:00,4.24,14.27,3.86,81.36
2/13/25 17:15,4.37,4.9,3.73,30.8
2/13/25 17:30,4.37,0,3.77,2.13
2/13/25 17:45,4.37,0,3.77,0
2/13/25 18:00,4.42,0,4.03,0
2/13/25 18:15,4.42,0,4.2,0
2/13/25 18:30,4.42,0,4.2,0
2/13/25 18:45,4.42,0,4.29,0
2/13/25 19:00,4.46,0,4.33,0
2/13/25 19:15,4.46,0,4.37,0
2/13/25 19:30,4.46,0,4.37,0
2/13/25 19:45,4.5,0,4.37,0
2/13/25 20:00,4.5,0,4.37,0
2/13/25 20:15,4.5,0,4.42,0
2/13/25 20:30,4.5,0,4.42,0
2/13/25 20:45,4.5,0,4.46,0
2/13/25 21:00,4.46,0,4.42,0
2/13/25 21:15,4.5,0,4.42,0
2/13/25 21:30,4.5,0,4.42,0
2/13/25 21:45,4.46,0,4.42,0
2/13/25 22:00,4.42,0,4.37,0
2/13/25 22:15,4.37,0,4.37,0
2/13/25 22:30,4.33,0,4.33,0
2/13/25 22:45,4.42,0,4.24,0
2/13/25 23:00,4.37,0,4.24,0
2/13/25 23:15,4.29,0,4.2,0
2/13/25 23:30,4.33,0,4.2,0
2/13/25 23:45,4.37,0,4.16,0
2/14/25 0:00,4.16,0,4.12,0
2/14/25 0:15,4.24,0,3.99,0
2/14/25 0:30,4.12,0,3.94,0
2/14/25 0:45,4.2,0,3.94,0
2/14/25 1:00,4.07,0,3.9,0
2/14/25 1:15,3.99,0,3.86,0
2/14/25 1:30,4.07,0,3.86,0
2/14/25 1:45,4.12,0,3.94,0
2/14/25 2:00,4.12,0,4.03,0
2/14/25 2:15,4.12,0,4.03,0
2/14/25 2:30,4.12,0,4.07,0
2/14/25 2:45,4.16,0,4.07,0
2/14/25 3:00,4.16,0,4.07,0
2/14/25 3:15,4.12,0,3.99,0
2/14/25 3:30,3.69,0,3.56,0
2/14/25 3:45,3.64,0,3.47,0
2/14/25 4:00,3.77,0,3.6,0
2/14/25 4:15,4.07,0,3.77,0
2/14/25 4:30,4.33,0,4.12,0
2/14/25 4:45,4.29,0,4.2,0
2/14/25 5:00,4.33,0,4.2,0
2/14/25 5:15,4.37,0,4.16,0
2/14/25 5:30,4.37,0,4.2,0
2/14/25 5:45,4.33,0,4.2,0
2/14/25 6:00,4.37,0,4.24,0
2/14/25 6:15,4.37,0,4.2,0
2/14/25 6:30,4.42,0,4.33,3.41
2/14/25 6:45,4.46,1.27,4.29,3.84
2/14/25 7:00,4.42,6.6,4.29,75.48
2/14/25 7:15,4.33,14.7,4.24,135.4
2/14/25 7:30,4.29,14.06,4.16,157.68
2/14/25 7:45,4.46,0.21,4.24,65.12
2/14/25 8:00,4.42,1.91,4.29,144.88
2/14/25 8:15,4.42,8.31,4.37,228.08
2/14/25 8:30,4.42,12.36,4.33,353.12
2/14/25 8:45,4.46,13,4.33,203.28
2/14/25 9:00,4.46,17.26,4.37,247.68
2/14/25 9:15,4.46,40.59,4.37,687.68
2/14/25 9:30,4.46,73.4,4.33,196.48
2/14/25 9:45,4.42,104.2,4.37,755.84
2/14/25 10:00,4.42,57.22,4.33,965.12
2/14/25 10:15,4.42,88.84,4.42,517.6
2/14/25 10:30,4.42,87.16,4.33,1053.12
2/14/25 10:45,4.37,136.68,4.33,672.96
2/14/25 11:00,4.29,87.16,4.29,2082.56
2/14/25 11:15,4.42,56.74,4.29,566.72
2/14/25 11:30,4.37,77.78,4.33,1817.6
2/14/25 11:45,4.42,135,4.33,2144
2/14/25 12:00,4.33,261.68,4.37,3700.48
2/14/25 12:15,4.33,305.12,4.37,4229.12
2/14/25 12:30,4.29,325.84,4.29,4359.68
2/14/25 12:45,4.37,384.64,4.16,4513.28
2/14/25 13:00,4.33,409.6,4.2,4259.84
2/14/25 13:15,4.24,452.32,4.16,5159.68
2/14/25 13:30,4.2,436,4.07,4967.68
2/14/25 13:45,4.12,468.64,4.03,4527.36
2/14/25 14:00,4.07,411.2,4.03,4253.44
2/14/25 14:15,4.12,353.12,4.07,3895.04
2/14/25 14:30,4.16,288.96,4.07,3185.92
2/14/25 14:45,4.16,212.88,4.12,2476.8
2/14/25 15:00,4.16,80.34,4.07,1263.36
2/14/25 15:15,4.12,63.18,4.12,388.16
2/14/25 15:30,3.94,141.92,3.9,1579.52
2/14/25 15:45,3.82,194.08,3.73,1710.72
2/14/25 16:00,3.77,153.84,3.64,1119.04
2/14/25 16:15,3.69,109.4,3.52,895.04
2/14/25 16:30,3.6,80.34,3.47,545.44
2/14/25 16:45,4.07,7.24,3.52,314.56
2/14/25 17:00,4.24,4.47,4.03,102.8
2/14/25 17:15,4.33,0.42,4.16,14.12
2/14/25 17:30,4.37,0,4.16,2.77
2/14/25 17:45,4.42,0,4.29,0
2/14/25 18:00,4.5,0,4.29,0
2/14/25 18:15,4.46,0,4.29,0
2/14/25 18:30,4.42,0,4.29,0
2/14/25 18:45,4.46,0,4.37,0
2/14/25 19:00,4.5,0,4.33,0
2/14/25 19:15,4.46,0,4.37,0
2/14/25 19:30,4.5,0,4.42,0
2/14/25 19:45,4.5,0,4.37,0
2/14/25 20:00,4.5,0,4.37,0
2/14/25 20:15,4.46,0,4.33,0
2/14/25 20:30,4.59,0,4.42,0
2/14/25 20:45,4.54,0,4.46,0
2/14/25 21:00,4.5,0,4.46,0
2/14/25 21:15,4.42,0,4.42,0
2/14/25 21:30,4.46,0,4.37,0
2/14/25 21:45,4.42,0,4.33,0
2/14/25 22:00,4.37,0,4.33,0
2/14/25 22:15,4.29,0,4.29,0
2/14/25 22:30,4.2,0,4.16,0
2/14/25 22:45,4.24,0,4.16,0
2/14/25 23:00,4.16,0,4.12,0
2/14/25 23:15,4.29,0,4.07,0
2/14/25 23:30,4.29,0,4.03,0
2/14/25 23:45,4.24,0,4.12,0
2/15/25 0:00,4.29,0,4.12,0
2/15/25 0:15,4.29,0,3.99,0
2/15/25 0:30,4.2,0,4.07,0
2/15/25 0:45,4.16,0,4.03,0
2/15/25 1:00,4.12,0,3.99,0
2/15/25 1:15,4.03,0,3.9,0
2/15/25 1:30,4.03,0,3.86,0
2/15/25 1:45,4.03,0,3.9,0
2/15/25 2:00,4.2,0,3.94,0
2/15/25 2:15,4.07,0,3.9,0
2/15/25 2:30,4.03,0,3.73,0
2/15/25 2:45,4.03,0,3.73,0
2/15/25 3:00,3.86,0,3.77,0
2/15/25 3:15,3.86,0,3.77,0
2/15/25 3:30,3.86,0,3.86,0
2/15/25 3:45,3.86,0,3.77,0
2/15/25 4:00,3.82,0,3.77,0
2/15/25 4:15,3.69,0,3.56,0
2/15/25 4:30,3.6,0,3.47,0
2/15/25 4:45,3.6,0,3.43,0
2/15/25 5:00,3.56,0,3.47,0
2/15/25 5:15,4.46,0,4.12,0
2/15/25 5:30,4.46,0,4.29,0
2/15/25 5:45,4.46,0,4.2,0
2/15/25 6:00,4.42,0,4.29,0
2/15/25 6:15,4.54,0,4.33,0
2/15/25 6:30,4.5,0,4.37,1.92
2/15/25 6:45,4.5,0.42,4.42,13.69
2/15/25 7:00,4.46,4.04,4.37,38.12
2/15/25 7:15,4.46,11.29,4.33,60.42
2/15/25 7:30,4.46,33.29,4.37,138.04
2/15/25 7:45,4.5,54.6,4.37,232.32
2/15/25 8:00,4.59,83.72,4.42,218.64
2/15/25 8:15,4.67,98.24,4.5,355.68
2/15/25 8:30,4.67,161.52,4.54,551.36
2/15/25 8:45,4.67,137.56,4.54,415.04
2/15/25 9:00,4.67,266.8,4.54,705.6
2/15/25 9:15,4.63,236.72,4.59,707.2
2/15/25 9:30,4.63,353.12,4.59,896
2/15/25 9:45,4.72,384.8,4.59,833.92
2/15/25 10:00,4.54,416.32,4.59,1088.96
2/15/25 10:15,4.59,444.64,4.59,809.28
2/15/25 10:30,4.59,463.52,4.54,575.2
2/15/25 10:45,4.59,418.08,4.5,518.88
2/15/25 11:00,4.46,364.96,4.46,651.68
2/15/25 11:15,4.42,459.2,4.42,686.72
2/15/25 11:30,4.5,445.6,4.37,1136
2/15/25 11:45,4.5,296.64,4.33,1128.32
2/15/25 12:00,4.54,381.44,4.46,1380.48
2/15/25 12:15,4.42,411.2,4.29,869.76
2/15/25 12:30,4.37,431.68,4.29,1205.12
2/15/25 12:45,4.24,361.6,4.24,1467.52
2/15/25 13:00,4.16,314.72,4.2,1101.76
2/15/25 13:15,4.2,242.88,4.12,1390.72
2/15/25 13:30,4.2,238.4,4.07,1320.96
2/15/25 13:45,4.33,206.88,4.12,1151.36
2/15/25 14:00,4.29,127.32,4.16,607.68
2/15/25 14:15,4.24,132.44,4.07,369.44
2/15/25 14:30,4.16,116.24,4.03,420.16
2/15/25 14:45,4.16,88,3.99,308.56
2/15/25 15:00,4.07,81.18,3.99,391.68
2/15/25 15:15,4.24,51.2,4.03,333.44
2/15/25 15:30,4.12,35.85,4.03,267.52
2/15/25 15:45,4.07,81.18,3.99,372.8
2/15/25 16:00,3.99,64.04,4.03,280.4
2/15/25 16:15,3.86,41.86,3.77,167.2
2/15/25 16:30,3.77,25.14,3.69,55.26
2/15/25 16:45,3.73,12.36,3.64,51.84
2/15/25 17:00,3.73,5.96,3.64,27.39
2/15/25 17:15,4.42,0.63,4.12,3.84
2/15/25 17:30,4.46,0,4.24,0.42
2/15/25 17:45,4.42,0,4.2,0
2/15/25 18:00,4.42,0,4.03,0
2/15/25 18:15,4.46,0,3.9,0
2/15/25 18:30,4.46,0,4.07,0
2/15/25 18:45,4.5,0,3.94,0
2/15/25 19:00,4.54,0,4.37,0
2/15/25 19:15,4.5,0,4.37,0
2/15/25 19:30,4.5,0,4.37,0
2/15/25 19:45,4.46,0,4.37,0
2/15/25 20:00,4.46,0,4.37,0
2/15/25 20:15,4.46,0,4.29,0
2/15/25 20:30,4.5,0,4.37,0
2/15/25 20:45,4.59,0,4.37,0
2/15/25 21:00,4.59,0,4.37,0
2/15/25 21:15,4.59,0,4.42,0
2/15/25 21:30,4.63,0,4.46,0
2/15/25 21:45,4.67,0,4.54,0
2/15/25 22:00,4.67,0,4.59,0
2/15/25 22:15,4.63,0,4.5,0
2/15/25 22:30,4.54,0,4.46,0
2/15/25 22:45,4.5,0,4.42,0
2/15/25 23:00,4.12,0,4.24,0
2/15/25 23:15,4.24,0,4.03,0
2/15/25 23:30,4.29,0,4.03,0
2/15/25 23:45,4.33,0,4.07,0
2/16/25 0:00,4.33,0,4.16,0
2/16/25 0:15,4.5,0,4.12,0
2/16/25 0:30,4.46,0,4.33,0
2/16/25 0:45,4.37,0,4.29,0
2/16/25 1:00,4.24,0,4.16,0
2/16/25 1:15,4.16,0,4.03,0
2/16/25 1:30,4.03,0,3.99,0
2/16/25 1:45,4.16,0,3.94,0
2/16/25 2:00,4.16,0,3.99,0
2/16/25 2:15,4.16,0,3.94,0
2/16/25 2:30,4.12,0,3.94,0
2/16/25 2:45,4.07,0,3.9,0
2/16/25 3:00,3.99,0,3.82,0
2/16/25 3:15,4.03,0,3.86,0
2/16/25 3:30,4.07,0,3.99,0
2/16/25 3:45,4.07,0,3.94,0
2/16/25 4:00,4.03,0,3.94,0
2/16/25 4:15,3.94,0,3.9,0
2/16/25 4:30,3.86,0,3.86,0
2/16/25 4:45,3.9,0,3.82,0
2/16/25 5:00,3.9,0,3.77,0
2/16/25 5:15,3.82,0,3.73,0
2/16/25 5:30,3.77,0,3.6,0
2/16/25 5:45,4.42,0,4.2,0
2/16/25 6:00,4.42,0,4.24,0
2/16/25 6:15,4.33,0,4.24,0
2/16/25 6:30,4.24,0,4.12,0.42
2/16/25 6:45,4.24,0.63,4.12,5.33
2/16/25 7:00,4.37,2.77,4.12,16.49
2/16/25 7:15,4.42,4.47,4.24,29.09
2/16/25 7:30,4.5,12.57,4.29,30.8
2/16/25 7:45,4.5,15.77,4.37,108.8
2/16/25 8:00,4.46,19.6,4.33,126
2/16/25 8:15,4.46,19.18,4.29,130.24
2/16/25 8:30,4.37,20.88,4.33,63.84
2/16/25 8:45,4.37,31.59,4.37,137.96
2/16/25 9:00,4.42,48.26,4.33,302.56
2/16/25 9:15,4.42,61.48,4.33,347.2
2/16/25 9:30,4.42,60.62,4.33,379.68
2/16/25 9:45,4.37,49.48,4.33,285.52
2/16/25 10:00,4.37,70.42,4.29,315.36
2/16/25 10:15,4.37,75.22,4.33,365.12
2/16/25 10:30,4.37,37.61,4.29,168.8
2/16/25 10:45,4.37,117.96,4.29,539.04
2/16/25 11:00,4.37,140.2,4.37,726.08
2/16/25 11:15,4.37,151.28,4.33,719.04
2/16/25 11:30,4.46,187.28,4.33,651.36
2/16/25 11:45,4.42,207.76,4.29,1033.6
2/16/25 12:00,4.37,58.5,4.29,284.64
2/16/25 12:15,4.37,206.08,4.29,949.76
2/16/25 12:30,4.29,274.48,4.24,1323.52
2/16/25 12:45,4.24,294.88,4.24,1290.56
2/16/25 13:00,4.29,206.08,4.24,1036.16
2/16/25 13:15,4.24,166.64,4.2,798.08
2/16/25 13:30,4.2,166.64,4.16,686.72
2/16/25 13:45,4.12,55.88,4.16,210.96
2/16/25 14:00,4.2,79.48,4.07,377.12
2/16/25 14:15,4.2,59.34,4.07,244.32
2/16/25 14:30,4.2,114.52,4.07,555.68
2/16/25 14:45,4.12,60.62,4.07,238.32
2/16/25 15:00,4.16,43.14,4.12,204.96
2/16/25 15:15,4.16,21.73,4.07,163.68
2/16/25 15:30,4.2,27.27,4.07,107.92
2/16/25 15:45,3.99,17.9,4.12,83.16
2/16/25 16:00,3.73,22.16,3.64,86.6
2/16/25 16:15,3.73,13,3.56,60.42
2/16/25 16:30,3.77,7.24,3.6,15
2/16/25 16:45,3.82,3.19,3.73,13.69
2/16/25 17:00,3.94,1.06,3.77,6.19
2/16/25 17:15,4.03,0,3.9,1.7
2/16/25 17:30,4.12,0,4.03,0
2/16/25 17:45,4.2,0,4.07,0
2/16/25 18:00,4.24,0,4.07,0
2/16/25 18:15,4.24,0,4.07,0
2/16/25 18:30,4.29,0,4.12,0
2/16/25 18:45,4.29,0,4.16,0
2/16/25 19:00,4.24,0,4.12,0
2/16/25 19:15,4.24,0,4.07,0
2/16/25 19:30,4.12,0,4.03,0
2/16/25 19:45,4.29,0,3.9,0
2/16/25 20:00,4.42,0,3.9,0
2/16/25 20:15,4.33,0,3.77,0
2/16/25 20:30,4.37,0,4.12,0
2/16/25 20:45,4.37,0,4.03,0
2/16/25 21:00,4.42,0,4.16,0
2/16/25 21:15,4.5,0,4.24,0
2/16/25 21:30,4.37,0,4.33,0
2/16/25 21:45,4.42,0,4.33,0
2/16/25 22:00,4.37,0,4.29,0
2/16/25 22:15,4.29,0,4.29,0
2/16/25 22:30,4.33,0,4.16,0
2/16/25 22:45,4.24,0,4.16,0
2/16/25 23:00,4.33,0,4.24,0
2/16/25 23:15,4.29,0,4.2,0
2/16/25 23:30,4.24,0,4.16,0
2/16/25 23:45,4.24,0,4.16,0
2/17/25 0:00,4.2,0,4.16,0
2/17/25 0:15,4.2,0,4.16,0
2/17/25 0:30,4.16,0,4.12,0
2/17/25 0:45,4.2,0,4.07,0
2/17/25 1:00,4.2,0,4.16,0
2/17/25 1:15,4.2,0,4.03,0
2/17/25 1:30,4.12,0,4.03,0
2/17/25 1:45,4.07,0,3.9,0
2/17/25 2:00,3.94,0,3.86,0
2/17/25 2:15,3.94,0,3.82,0
2/17/25 2:30,3.9,0,3.82,0
2/17/25 2:45,3.99,0,3.82,0
2/17/25 3:00,4.07,0,3.77,0
2/17/25 3:15,3.99,0,3.82,0
2/17/25 3:30,3.94,0,3.77,0
2/17/25 3:45,3.99,0,3.82,0
2/17/25 4:00,3.99,0,3.9,0
2/17/25 4:15,4.03,0,3.94,0
2/17/25 4:30,4.03,0,3.94,0
2/17/25 4:45,4.03,0,3.99,0
2/17/25 5:00,3.99,0,3.9,0
2/17/25 5:15,3.73,0,3.6,0
2/17/25 5:30,3.9,0,3.56,0
2/17/25 5:45,3.6,0,3.56,0
2/17/25 6:00,3.64,0,3.52,0
2/17/25 6:15,3.6,0,3.52,0
2/17/25 6:30,3.6,0.42,3.56,8.11
2/17/25 6:45,3.73,0,3.52,20.98
2/17/25 7:00,3.94,1.27,3.6,19.7
2/17/25 7:15,3.9,6.18,3.64,86.6
2/17/25 7:30,3.77,10.01,3.64,127.68
2/17/25 7:45,3.77,8.09,3.6,147.44
2/17/25 8:00,3.82,2.13,3.56,124.28
2/17/25 8:15,3.99,3.4,3.73,110.52
2/17/25 8:30,3.99,3.4,3.69,127.68
2/17/25 8:45,3.9,1.06,3.6,150.88
2/17/25 9:00,3.94,0,3.9,193.68
2/17/25 9:15,4.03,0,3.9,101.96
2/17/25 9:30,4.07,0.21,3.9,140.52
2/17/25 9:45,4.07,4.68,3.99,460.32
2/17/25 10:00,4.07,17.47,3.99,378.72
2/17/25 10:15,4.07,3.62,3.94,144.88
2/17/25 10:30,4.07,14.06,3.94,575.2
2/17/25 10:45,4.03,11.72,3.94,546.72
2/17/25 11:00,4.07,13.21,3.94,671.36
2/17/25 11:15,4.03,8.09,3.9,867.2
2/17/25 11:30,3.99,23.86,3.94,912.32
2/17/25 11:45,3.99,19.18,3.94,917.44
2/17/25 12:00,3.99,37.98,3.9,1300.16
2/17/25 12:15,3.9,39.26,3.9,1154.88
2/17/25 12:30,3.94,74.36,3.86,461.28
2/17/25 12:45,3.9,183.92,3.86,2837.76
2/17/25 13:00,3.9,93.12,3.77,927.68
2/17/25 13:15,3.99,66.58,3.77,1914.88
2/17/25 13:30,3.94,110.28,3.82,1370.24
2/17/25 13:45,3.86,102.48,3.77,1363.2
2/17/25 14:00,3.86,146.16,3.77,1578.24
2/17/25 14:15,3.82,90.56,3.77,1271.04
2/17/25 14:30,3.82,212,3.77,1802.24
2/17/25 14:45,3.82,153.84,3.77,2345.6
2/17/25 15:00,3.82,182.16,3.77,1122.24
2/17/25 15:15,3.86,132.44,3.77,2007.04
2/17/25 15:30,3.82,75.22,3.77,992.64
2/17/25 15:45,3.82,84.6,3.77,1040.32
2/17/25 16:00,3.82,38.41,3.73,451.04
2/17/25 16:15,3.82,37.56,3.73,430.4
2/17/25 16:30,3.82,28.55,3.69,339.52
2/17/25 16:45,3.73,20.45,3.69,208.4
2/17/25 17:00,3.69,17.26,3.64,134.52
2/17/25 17:15,3.64,8.31,3.52,59.1
2/17/25 17:30,3.52,1.27,3.47,13.48
2/17/25 17:45,3.43,0,3.3,0.21
2/17/25 18:00,3.47,0,3.3,0
2/17/25 18:15,3.77,0,3.3,0
2/17/25 18:30,3.86,0,3.52,0
2/17/25 18:45,3.9,0,3.64,0
2/17/25 19:00,3.99,0,3.69,0
2/17/25 19:15,3.94,0,3.77,0
2/17/25 19:30,3.9,0,3.6,0
2/17/25 19:45,3.9,0,3.56,0
2/17/25 20:00,3.82,0,3.47,0
2/17/25 20:15,3.73,0,3.47,0
2/17/25 20:30,3.73,0,3.43,0
2/17/25 20:45,3.77,0,3.34,0
2/17/25 21:00,3.73,0,3.43,0
2/17/25 21:15,3.77,0,3.47,0
2/17/25 21:30,3.77,0,3.47,0
2/17/25 21:45,3.69,0,3.52,0
2/17/25 22:00,3.73,0,3.43,0
2/17/25 22:15,3.77,0,3.39,0
2/17/25 22:30,3.73,0,3.52,0
2/17/25 22:45,3.73,0,3.56,0
2/17/25 23:00,3.73,0,3.43,0
2/17/25 23:15,3.82,0,3.39,0
2/17/25 23:30,3.86,0,3.34,0
2/17/25 23:45,3.82,0,3.39,0
2/18/25 0:00,3.73,0,3.34,0
2/18/25 0:15,3.77,0,3.6,0
2/18/25 0:30,3.82,0,3.64,0
2/18/25 0:45,3.99,0,3.69,0
2/18/25 1:00,3.94,0,3.47,0
2/18/25 1:15,3.86,0,3.47,0
2/18/25 1:30,3.82,0,3.47,0
2/18/25 1:45,3.86,0,3.6,0
2/18/25 2:00,3.9,0,3.43,0
2/18/25 2:15,3.94,0,3.3,0
2/18/25 2:30,3.47,0,3.34,0
2/18/25 2:45,3.34,0,3.26,0
2/18/25 3:00,3.47,0,3.26,0
2/18/25 3:15,3.43,0,3.3,0
2/18/25 3:30,3.47,0,3.3,0
2/18/25 3:45,3.43,0,3.3,0
2/18/25 4:00,3.47,0,3.3,0
2/18/25 4:15,3.47,0,3.3,0
2/18/25 4:30,3.47,0,3.34,0
2/18/25 4:45,3.34,0,3.26,0
2/18/25 5:00,3.39,0,3.26,0
2/18/25 5:15,3.34,0,3.26,0
2/18/25 5:30,3.3,0,3.26,0
2/18/25 5:45,3.21,0,3.17,0
2/18/25 6:00,3.17,0,3.09,0
2/18/25 6:15,3.64,0,3.09,0.21
2/18/25 6:30,3.47,0.42,3.26,10.91
2/18/25 6:45,3.77,1.27,3.3,32.56
2/18/25 7:00,3.86,1.06,3.64,40.25
2/18/25 7:15,3.86,1.7,3.6,95.12
2/18/25 7:30,3.82,7.03,3.6,101.96
2/18/25 7:45,3.86,17.04,3.39,246.88
2/18/25 8:00,3.47,52.9,3.13,712.32
2/18/25 8:15,3.39,73.4,3.09,539.36
2/18/25 8:30,3.43,74.26,3.04,1042.88
2/18/25 8:45,3.6,78.64,3.13,1206.08
2/18/25 9:00,3.69,83.72,3.09,748.16
2/18/25 9:15,3.47,118.8,3.13,1566.72
2/18/25 9:30,3.39,150.32,3.17,957.44
2/18/25 9:45,3.6,151.28,3.17,1843.2
2/18/25 10:00,3.69,198.4,3.26,1728
2/18/25 10:15,3.82,134.12,3.26,2620.16
2/18/25 10:30,3.56,170.88,3.21,2813.44
2/18/25 10:45,3.52,155.56,3.34,2736.64
2/18/25 11:00,3.52,165.76,3.43,2273.92
2/18/25 11:15,3.56,164.08,3.47,1667.2
2/18/25 11:30,3.56,165.76,3.52,2572.8
2/18/25 11:45,3.64,154.72,3.52,1108.8
2/18/25 12:00,3.64,160.68,3.52,2331.52
2/18/25 12:15,3.6,142.76,3.56,2094.08
2/18/25 12:30,3.69,129.04,3.52,2279.04
2/18/25 12:45,3.69,123.92,3.6,1916.8
2/18/25 13:00,3.69,140.12,3.52,2435.84
2/18/25 13:15,3.73,93.12,3.6,1868.8
2/18/25 13:30,3.69,82.04,3.52,952.32
2/18/25 13:45,3.69,50.34,3.52,597.44
2/18/25 14:00,3.6,139.36,3.47,2032.64
2/18/25 14:15,3.82,38.84,3.47,2621.44
2/18/25 14:30,3.77,43.14,3.39,2193.28
2/18/25 14:45,3.73,97.36,3.34,2348.8
2/18/25 15:00,3.52,113.68,3.34,1860.48
2/18/25 15:15,3.47,110.28,3.26,1640.96
2/18/25 15:30,3.3,78.64,3.21,1139.52
2/18/25 15:45,3.34,93.12,3.26,1191.68
2/18/25 16:00,3.34,69.14,3.3,912.96
2/18/25 16:15,3.56,31.54,3.3,451.84
2/18/25 16:30,3.52,38.89,3.3,571.84
2/18/25 16:45,3.47,6.6,3.3,314.56
2/18/25 17:00,3.47,7.45,3.34,82.2
2/18/25 17:15,3.21,4.26,3.17,49.28
2/18/25 17:30,3.21,0.63,3.13,9.85
2/18/25 17:45,3.09,0,3.04,0.21
2/18/25 18:00,3.43,0,3,0
2/18/25 18:15,3.52,0,3.09,0
2/18/25 18:30,3.64,0,3.43,0
2/18/25 18:45,3.82,0,3.56,0
2/18/25 19:00,3.77,0,3.6,0
2/18/25 19:15,3.82,0,3.6,0
2/18/25 19:30,3.82,0,3.69,0
2/18/25 19:45,3.77,0,3.69,0
2/18/25 20:00,3.77,0,3.69,0
2/18/25 20:15,3.82,0,3.69,0
2/18/25 20:30,3.77,0,3.69,0
2/18/25 20:45,3.82,0,3.64,0
2/18/25 21:00,3.69,0,3.39,0
2/18/25 21:15,3.3,0,3.21,0
2/18/25 21:30,3.3,0,3.09,0
2/18/25 21:45,3.3,0,3.09,0
2/18/25 22:00,3.34,0,3.09,0
2/18/25 22:15,3.39,0,3.17,0
2/18/25 22:30,3.39,0,3.26,0
2/18/25 22:45,3.47,0,3.3,0
2/18/25 23:00,3.43,0,3.34,0
2/18/25 23:15,3.56,0,3.3,0
2/18/25 23:30,3.73,0,3.43,0
2/18/25 23:45,3.73,0,3.47,0
2/19/25 0:00,3.77,0,3.6,0
2/19/25 0:15,3.77,0,3.6,0
2/19/25 0:30,3.73,0,3.26,0
2/19/25 0:45,3.52,0,3.26,0
2/19/25 1:00,3.56,0,3.26,0
2/19/25 1:15,3.56,0,3.26,0
2/19/25 1:30,3.52,0,3.3,0
2/19/25 1:45,3.52,0,3.26,0
